A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html. 
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.

Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,2013-07-20 04:00,2013,7,20,4,168,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 05:00,2013,7,20,5,166,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 06:00,2013,7,20,6,161,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 07:00,2013,7,20,7,152,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 08:00,2013,7,20,8,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 09:00,2013,7,20,9,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 10:00,2013,7,20,10,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 11:00,2013,7,20,11,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 12:00,2013,7,20,12,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 13:00,2013,7,20,13,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 14:00,2013,7,20,14,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 15:00,2013,7,20,15,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 16:00,2013,7,20,16,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 17:00,2013,7,20,17,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 18:00,2013,7,20,18,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 19:00,2013,7,20,19,137,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 20:00,2013,7,20,20,139,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 21:00,2013,7,20,21,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 22:00,2013,7,20,22,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-20 23:00,2013,7,20,23,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 00:00,2013,7,21,0,93,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 01:00,2013,7,21,1,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 02:00,2013,7,21,2,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 03:00,2013,7,21,3,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 04:00,2013,7,21,4,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 05:00,2013,7,21,5,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 06:00,2013,7,21,6,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 07:00,2013,7,21,7,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 08:00,2013,7,21,8,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 09:00,2013,7,21,9,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 10:00,2013,7,21,10,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 11:00,2013,7,21,11,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 12:00,2013,7,21,12,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 13:00,2013,7,21,13,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 14:00,2013,7,21,14,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 15:00,2013,7,21,15,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 16:00,2013,7,21,16,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 17:00,2013,7,21,17,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 18:00,2013,7,21,18,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 19:00,2013,7,21,19,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 20:00,2013,7,21,20,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 21:00,2013,7,21,21,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 22:00,2013,7,21,22,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-21 23:00,2013,7,21,23,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 00:00,2013,7,22,0,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 01:00,2013,7,22,1,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 02:00,2013,7,22,2,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 03:00,2013,7,22,3,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 04:00,2013,7,22,4,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 05:00,2013,7,22,5,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 06:00,2013,7,22,6,124,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 07:00,2013,7,22,7,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 08:00,2013,7,22,8,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 09:00,2013,7,22,9,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 10:00,2013,7,22,10,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,2013-07-22 11:00,2013,7,22,11,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,2013-07-22 12:00,2013,7,22,12,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,2013-07-22 13:00,2013,7,22,13,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,2013-07-22 14:00,2013,7,22,14,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,2013-07-22 15:00,2013,7,22,15,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,2013-07-22 16:00,2013,7,22,16,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 17:00,2013,7,22,17,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 18:00,2013,7,22,18,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 19:00,2013,7,22,19,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 20:00,2013,7,22,20,124,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 21:00,2013,7,22,21,107,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 22:00,2013,7,22,22,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-22 23:00,2013,7,22,23,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 00:00,2013,7,23,0,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 01:00,2013,7,23,1,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 02:00,2013,7,23,2,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 03:00,2013,7,23,3,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 04:00,2013,7,23,4,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 05:00,2013,7,23,5,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 06:00,2013,7,23,6,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 07:00,2013,7,23,7,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 08:00,2013,7,23,8,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 09:00,2013,7,23,9,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 10:00,2013,7,23,10,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 11:00,2013,7,23,11,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 12:00,2013,7,23,12,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 13:00,2013,7,23,13,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 14:00,2013,7,23,14,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 15:00,2013,7,23,15,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 16:00,2013,7,23,16,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 17:00,2013,7,23,17,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 18:00,2013,7,23,18,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 19:00,2013,7,23,19,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 20:00,2013,7,23,20,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 21:00,2013,7,23,21,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 22:00,2013,7,23,22,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-23 23:00,2013,7,23,23,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 00:00,2013,7,24,0,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 01:00,2013,7,24,1,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 02:00,2013,7,24,2,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 03:00,2013,7,24,3,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 04:00,2013,7,24,4,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 05:00,2013,7,24,5,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 06:00,2013,7,24,6,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 07:00,2013,7,24,7,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 08:00,2013,7,24,8,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 09:00,2013,7,24,9,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 10:00,2013,7,24,10,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 11:00,2013,7,24,11,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 12:00,2013,7,24,12,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 13:00,2013,7,24,13,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 14:00,2013,7,24,14,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 15:00,2013,7,24,15,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 16:00,2013,7,24,16,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 17:00,2013,7,24,17,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 18:00,2013,7,24,18,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 19:00,2013,7,24,19,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 20:00,2013,7,24,20,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 21:00,2013,7,24,21,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 22:00,2013,7,24,22,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-24 23:00,2013,7,24,23,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 00:00,2013,7,25,0,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 01:00,2013,7,25,1,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 02:00,2013,7,25,2,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 03:00,2013,7,25,3,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 04:00,2013,7,25,4,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 05:00,2013,7,25,5,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 06:00,2013,7,25,6,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 07:00,2013,7,25,7,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 08:00,2013,7,25,8,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 09:00,2013,7,25,9,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 10:00,2013,7,25,10,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 11:00,2013,7,25,11,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 12:00,2013,7,25,12,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 13:00,2013,7,25,13,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 14:00,2013,7,25,14,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 15:00,2013,7,25,15,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 16:00,2013,7,25,16,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 17:00,2013,7,25,17,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 18:00,2013,7,25,18,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 19:00,2013,7,25,19,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 20:00,2013,7,25,20,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 21:00,2013,7,25,21,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 22:00,2013,7,25,22,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-25 23:00,2013,7,25,23,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 00:00,2013,7,26,0,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 01:00,2013,7,26,1,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 02:00,2013,7,26,2,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 03:00,2013,7,26,3,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 04:00,2013,7,26,4,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 05:00,2013,7,26,5,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 06:00,2013,7,26,6,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 07:00,2013,7,26,7,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 08:00,2013,7,26,8,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 09:00,2013,7,26,9,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 10:00,2013,7,26,10,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 11:00,2013,7,26,11,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 12:00,2013,7,26,12,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 13:00,2013,7,26,13,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 14:00,2013,7,26,14,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 15:00,2013,7,26,15,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 16:00,2013,7,26,16,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 17:00,2013,7,26,17,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 18:00,2013,7,26,18,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 19:00,2013,7,26,19,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 20:00,2013,7,26,20,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 21:00,2013,7,26,21,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 22:00,2013,7,26,22,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-26 23:00,2013,7,26,23,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 00:00,2013,7,27,0,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 01:00,2013,7,27,1,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 02:00,2013,7,27,2,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 03:00,2013,7,27,3,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 04:00,2013,7,27,4,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 05:00,2013,7,27,5,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 06:00,2013,7,27,6,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 07:00,2013,7,27,7,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 08:00,2013,7,27,8,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 09:00,2013,7,27,9,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 10:00,2013,7,27,10,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 11:00,2013,7,27,11,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 12:00,2013,7,27,12,103,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 13:00,2013,7,27,13,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 14:00,2013,7,27,14,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 15:00,2013,7,27,15,119,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 16:00,2013,7,27,16,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 17:00,2013,7,27,17,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 18:00,2013,7,27,18,149,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 19:00,2013,7,27,19,145,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 20:00,2013,7,27,20,164,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 21:00,2013,7,27,21,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 22:00,2013,7,27,22,179,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-27 23:00,2013,7,27,23,171,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 00:00,2013,7,28,0,178,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 01:00,2013,7,28,1,138,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 02:00,2013,7,28,2,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 03:00,2013,7,28,3,131,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 04:00,2013,7,28,4,103,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 05:00,2013,7,28,5,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 06:00,2013,7,28,6,93,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 07:00,2013,7,28,7,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 08:00,2013,7,28,8,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 09:00,2013,7,28,9,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 10:00,2013,7,28,10,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 11:00,2013,7,28,11,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 12:00,2013,7,28,12,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 13:00,2013,7,28,13,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 14:00,2013,7,28,14,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 15:00,2013,7,28,15,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 16:00,2013,7,28,16,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 17:00,2013,7,28,17,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 18:00,2013,7,28,18,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 19:00,2013,7,28,19,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 20:00,2013,7,28,20,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 21:00,2013,7,28,21,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 22:00,2013,7,28,22,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-28 23:00,2013,7,28,23,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 00:00,2013,7,29,0,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 01:00,2013,7,29,1,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 02:00,2013,7,29,2,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 03:00,2013,7,29,3,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 04:00,2013,7,29,4,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 05:00,2013,7,29,5,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 06:00,2013,7,29,6,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 07:00,2013,7,29,7,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 08:00,2013,7,29,8,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 09:00,2013,7,29,9,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 10:00,2013,7,29,10,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 11:00,2013,7,29,11,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 12:00,2013,7,29,12,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 13:00,2013,7,29,13,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 14:00,2013,7,29,14,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 15:00,2013,7,29,15,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 16:00,2013,7,29,16,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 17:00,2013,7,29,17,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 18:00,2013,7,29,18,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 19:00,2013,7,29,19,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 20:00,2013,7,29,20,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 21:00,2013,7,29,21,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 22:00,2013,7,29,22,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-29 23:00,2013,7,29,23,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 00:00,2013,7,30,0,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 01:00,2013,7,30,1,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 02:00,2013,7,30,2,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 03:00,2013,7,30,3,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 04:00,2013,7,30,4,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 05:00,2013,7,30,5,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 06:00,2013,7,30,6,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 07:00,2013,7,30,7,139,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 08:00,2013,7,30,8,142,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 09:00,2013,7,30,9,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 10:00,2013,7,30,10,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 11:00,2013,7,30,11,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 12:00,2013,7,30,12,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 13:00,2013,7,30,13,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 14:00,2013,7,30,14,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 15:00,2013,7,30,15,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 16:00,2013,7,30,16,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 17:00,2013,7,30,17,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 18:00,2013,7,30,18,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 19:00,2013,7,30,19,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 20:00,2013,7,30,20,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 21:00,2013,7,30,21,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 22:00,2013,7,30,22,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-30 23:00,2013,7,30,23,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 00:00,2013,7,31,0,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 01:00,2013,7,31,1,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 02:00,2013,7,31,2,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 03:00,2013,7,31,3,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 04:00,2013,7,31,4,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 05:00,2013,7,31,5,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 06:00,2013,7,31,6,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 07:00,2013,7,31,7,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 08:00,2013,7,31,8,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 09:00,2013,7,31,9,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 10:00,2013,7,31,10,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 11:00,2013,7,31,11,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 12:00,2013,7,31,12,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 13:00,2013,7,31,13,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 14:00,2013,7,31,14,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 15:00,2013,7,31,15,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 16:00,2013,7,31,16,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 17:00,2013,7,31,17,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 18:00,2013,7,31,18,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 19:00,2013,7,31,19,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 20:00,2013,7,31,20,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-07-31 21:00,2013,7,31,21,24,µg/m³,1 Hr,Valid
